cdhit0400.n2.g0.cls;0.175426
cdhit0400.n2.g1.cls;0.175428
cdhit0405.n2.g0.cls;0.172533
cdhit0405.n2.g1.cls;0.172535
cdhit0410.n2.g0.cls;0.170928
cdhit0410.n2.g1.cls;0.170930
cdhit0415.n2.g0.cls;0.169744
cdhit0415.n2.g1.cls;0.169746
cdhit0420.n2.g0.cls;0.168769
cdhit0420.n2.g1.cls;0.168771
cdhit0425.n2.g0.cls;0.168000
cdhit0425.n2.g1.cls;0.168000
cdhit0430.n2.g0.cls;0.165914
cdhit0430.n2.g1.cls;0.165914
cdhit0435.n2.g0.cls;0.164614
cdhit0435.n2.g1.cls;0.164614
cdhit0440.n2.g0.cls;0.162610
cdhit0440.n2.g1.cls;0.162610
cdhit0445.n2.g0.cls;0.161716
cdhit0445.n2.g1.cls;0.161716
cdhit0450.n2.g0.cls;0.160305
cdhit0450.n2.g1.cls;0.160305
cdhit0455.n2.g0.cls;0.158747
cdhit0455.n2.g1.cls;0.158747
cdhit0460.n2.g0.cls;0.156716
cdhit0460.n2.g1.cls;0.156716
cdhit0465.n2.g0.cls;0.155885
cdhit0465.n2.g1.cls;0.155885
cdhit0470.n2.g0.cls;0.154900
cdhit0470.n2.g1.cls;0.154900
cdhit0470.n3.g0.cls;0.154900
cdhit0470.n3.g1.cls;0.154900
cdhit0475.n2.g0.cls;0.153445
cdhit0475.n2.g1.cls;0.153445
cdhit0475.n3.g0.cls;0.153445
cdhit0475.n3.g1.cls;0.153445
cdhit0480.n2.g0.cls;0.152331
cdhit0480.n2.g1.cls;0.152331
cdhit0480.n3.g0.cls;0.152331
cdhit0480.n3.g1.cls;0.152331
cdhit0485.n2.g0.cls;0.151390
cdhit0485.n2.g1.cls;0.151390
cdhit0485.n3.g0.cls;0.151390
cdhit0485.n3.g1.cls;0.151390
cdhit0490.n2.g0.cls;0.150307
cdhit0490.n2.g1.cls;0.150307
cdhit0490.n3.g0.cls;0.150307
cdhit0490.n3.g1.cls;0.150307
cdhit0495.n2.g0.cls;0.149542
cdhit0495.n2.g1.cls;0.149542
cdhit0495.n3.g0.cls;0.149542
cdhit0495.n3.g1.cls;0.149542
cdhit0500.n2.g0.cls;0.148785
cdhit0500.n2.g1.cls;0.148785
cdhit0500.n3.g0.cls;0.148785
cdhit0500.n3.g1.cls;0.148785
