uclust0100.w2.uc.cls;0.252992
uclust0100.w3.uc.cls;0.309385
uclust0100.w4.uc.cls;0.300165
uclust0100.w5.uc.cls;0.269148
uclust0105.w2.uc.cls;0.252992
uclust0105.w3.uc.cls;0.309385
uclust0105.w4.uc.cls;0.300165
uclust0105.w5.uc.cls;0.269148
uclust0110.w2.uc.cls;0.269548
uclust0110.w3.uc.cls;0.325038
uclust0110.w4.uc.cls;0.325586
uclust0110.w5.uc.cls;0.306087
uclust0115.w2.uc.cls;0.269548
uclust0115.w3.uc.cls;0.325038
uclust0115.w4.uc.cls;0.325586
uclust0115.w5.uc.cls;0.306087
uclust0120.w2.uc.cls;0.309539
uclust0120.w3.uc.cls;0.416764
uclust0120.w4.uc.cls;0.423470
uclust0120.w5.uc.cls;0.405769
uclust0125.w2.uc.cls;0.309539
uclust0125.w3.uc.cls;0.416764
uclust0125.w4.uc.cls;0.423470
uclust0125.w5.uc.cls;0.405769
uclust0130.w2.uc.cls;0.340280
uclust0130.w3.uc.cls;0.491866
uclust0130.w4.uc.cls;0.456825
uclust0130.w5.uc.cls;0.423717
uclust0135.w2.uc.cls;0.340280
uclust0135.w3.uc.cls;0.491866
uclust0135.w4.uc.cls;0.456825
uclust0135.w5.uc.cls;0.423717
uclust0140.w2.uc.cls;0.342442
uclust0140.w3.uc.cls;0.472444
uclust0140.w4.uc.cls;0.470888
uclust0140.w5.uc.cls;0.387059
uclust0145.w2.uc.cls;0.342442
uclust0145.w3.uc.cls;0.472444
uclust0145.w4.uc.cls;0.470888
uclust0145.w5.uc.cls;0.387059
uclust0150.w2.uc.cls;0.267000
uclust0150.w3.uc.cls;0.354544
uclust0150.w4.uc.cls;0.344662
uclust0150.w5.uc.cls;0.289391
uclust0155.w2.uc.cls;0.267000
uclust0155.w3.uc.cls;0.354544
uclust0155.w4.uc.cls;0.344662
uclust0155.w5.uc.cls;0.289391
uclust0160.w2.uc.cls;0.335265
uclust0160.w3.uc.cls;0.379331
uclust0160.w4.uc.cls;0.358284
uclust0160.w5.uc.cls;0.336262
uclust0165.w2.uc.cls;0.335265
uclust0165.w3.uc.cls;0.379331
uclust0165.w4.uc.cls;0.358284
uclust0165.w5.uc.cls;0.336262
uclust0170.w2.uc.cls;0.254685
uclust0170.w3.uc.cls;0.295410
uclust0170.w4.uc.cls;0.286008
uclust0170.w5.uc.cls;0.260733
uclust0175.w2.uc.cls;0.254685
uclust0175.w3.uc.cls;0.295410
uclust0175.w4.uc.cls;0.286008
uclust0175.w5.uc.cls;0.260733
uclust0180.w2.uc.cls;0.173439
uclust0180.w3.uc.cls;0.196026
uclust0180.w4.uc.cls;0.229143
uclust0180.w5.uc.cls;0.208511
uclust0185.w2.uc.cls;0.173439
uclust0185.w3.uc.cls;0.196026
uclust0185.w4.uc.cls;0.229143
uclust0185.w5.uc.cls;0.208511
uclust0190.w2.uc.cls;0.205125
uclust0190.w3.uc.cls;0.179684
uclust0190.w4.uc.cls;0.175515
uclust0190.w5.uc.cls;0.168734
uclust0195.w2.uc.cls;0.205125
uclust0195.w3.uc.cls;0.179684
uclust0195.w4.uc.cls;0.175515
uclust0195.w5.uc.cls;0.168734
uclust0200.w2.uc.cls;0.186977
uclust0200.w3.uc.cls;0.174556
uclust0200.w4.uc.cls;0.198096
uclust0200.w5.uc.cls;0.185848
uclust0205.w2.uc.cls;0.186977
uclust0205.w3.uc.cls;0.174556
uclust0205.w4.uc.cls;0.198096
uclust0205.w5.uc.cls;0.185848
uclust0210.w2.uc.cls;0.116562
uclust0210.w3.uc.cls;0.132218
uclust0210.w4.uc.cls;0.115534
uclust0210.w5.uc.cls;0.080200
uclust0215.w2.uc.cls;0.116562
uclust0215.w3.uc.cls;0.132218
