d1yrba1;55.8;35.7;53.7;21.4;22.2;12.5;31.6;50;0;15.4;23.1;100;42.1;12.5;16.7;100;41.9;55.2;50;0;33.3;20;41.2;0;56.2;60.2
d1pf4a1;22.2;40.6;28.6;25;36.4;43.5;45.4;56.8;27.3;0;42.9;30;0;50;30;34.8;44.4;35.7;59.4;33.3;21.4;23.5;43.8;54.1;42.1;100
d1z5za1;46.8;33.3;38.5;57;27.8;33.3;33.3;46.2;25;43.8;48.4;36.8;28.6;0;40;42.9;100;57.7;27.3;46.3;100;33.3;48;100;27.3;100
d1iona_;20;47.5;54.2;50;51.6;33.3;11.1;0;50;33.3;55.4;38.5;22.2;100;41.7;27.3;25;16.7;40;38.1;35.3;100;25;20;37.5;56.2
d1tf7a1;25;14.3;37.9;100;0;25;57.1;63.8;100;21.4;51;38.5;41.7;100;25;0;39.1;26.7;42.9;57.6;44.8;14.3;100;40;47.8;20
d1n0wa_;33.3;12.5;100;100;38.5;56.5;16.7;100;0;53.8;30;52.6;16.7;58.8;70.8;100;18.2;100;28.6;28.6;60.3;38.1;16.7;46.2;14.6;100
d1tf7a2;35;29.4;31.2;28.6;56.1;20;100;30;35.7;15.4;33.3;36.4;40;100;52.4;100;46.7;25;47.4;100;52.2;16.7;45.4;43.8;58.9;28.6
d1mv5a_;0;53.5;100;100;12.5;50;58.1;100;38.1;35;14.3;30.8;37.5;0;100;100;51.6;0;33.3;100;33.3;27.3;60;55.7;43.6;48.4
d1oxxk2;20;36.8;12.5;0;10;31.6;100;100;23.5;34.6;50;100;100;50;42.9;0;25;45.4;35.7;0;27.3;40;46.2;48.8;41.2;37.5
d2pmka1;33.3;25;42.3;36.4;61.5;55.9;25;100;20;38.5;100;0;23.1;16.7;100;35.3;16.7;28.6;21.4;51.3;35.7;46.7;50;50.4;50;50
d1deka_;27.3;36.4;38.5;100;33.3;100;12.5;52.6;41.7;14.3;28.6;14.3;44.4;48.4;53.8;36.4;47.1;27.3;25;100;36.4;12.5;45.4;60.6;33.3;57.4
d1p5zb_;30;33.3;46.7;50;12.5;35.3;31.6;27.3;0;52.4;36.4;100;100;0;56;11.1;45.4;25;50;100;40;100;46.7;30;45.4;100
d2ocpa1;100;38.5;45.4;47.6;31.6;52.6;57.9;50;100;25;33.3;100;100;100;38.5;100;35.3;33.3;56;100;100;38.9;100;100;100;16.7
d1g2912;100;47.4;41.7;100;59.7;28.6;41.7;46.7;30.8;25;56.1;100;100;50;51.8;50;36.4;28.6;45.4;16.7;56.8;29.4;25;30.8;60.9;48.6
d1ji0a_;14.3;44.4;51.8;21.4;14.3;12.5;23.1;22.2;25;32;51.4;63;100;30;35.7;55.9;27.3;43.8;57.1;28.6;30.8;14.3;12.5;44.3;100;52.6
d2onka1;16.7;27.3;22.2;36.4;37.5;9.1;44.1;25;41.2;21.4;52;33.3;35.3;100;100;38.9;28.6;100;50;100;0;20;57.6;53.3;27.8;30
d3dhwc1;20;0;11.1;20;0;28.6;27.3;11.1;26.3;33.3;42.9;44;22.2;100;41.7;39.4;40;27.3;36.4;100;18.2;100;0;51.4;41.7;58.3
d1v43a3;36.4;28.6;35.3;41.7;11.1;28.6;40;45;26.7;25;51.7;100;58.3;20;42.9;42.3;40;43.5;45.4;16.7;0;46.7;23.1;47.4;41.2;22.2
d1f60a3;100;100;33.3;30;41.7;0;50;100;52.4;35;25;56.2;52.2;61.3;100;41.2;53.7;27.3;38.1;40;100;100;55.6;44.8;40;58.1
d1njfa_;46.4;41.2;100;30.8;42.9;38.5;0;53.6;27.3;33.3;25;100;100;41.7;0;47.1;47.8;41.7;38.9;33.3;63.7;22.2;12.5;48.5;46.2;0
d1ixsb2;28.6;100;33.3;45.4;54.2;37.5;61.5;100;38.5;48.5;53.1;33.3;100;40;36.4;100;30;33.3;37.5;0;26.3;48.5;16.7;20;51.7;12.5
d1wrba1;25;44.4;40;50.8;42.9;100;100;52;30.8;14.3;52.9;47.1;38.9;38.5;58.3;50;44.4;100;25;0;100;47.1;100;42.9;100;47.4
d1in4a2;33.3;100;43.3;0;25;30.4;16.7;100;40;22.2;12.5;100;100;48.2;35;30;33.3;9.1;31.2;44.1;0;30;100;48.4;0;30
d1vpla_;12.5;25;33.3;40;22.2;47.7;41.2;58.6;36.4;25;59.3;40.9;48;100;27.8;25;45.4;100;11.1;25;22.2;38.5;40;51.5;35.7;40
d1gkub1;55.8;54;51.4;43.8;42.3;20;100;25;16.7;61.5;33.3;47.1;51.4;57.1;33.3;100;61;42.9;42.9;100;54.8;16.7;100;53.8;100;0
d1g3qa_;35.7;20;50;50;57.7;31.6;11.1;62.4;50;42.9;55.4;38.5;22.2;30.8;40;33.3;22.2;22.2;58;38.1;33.3;56.1;46.2;25;22.2;44
d1sxjd2;37.5;20;48.5;48.6;35.3;31.2;0;30;20;30.8;28.6;100;31.2;16.7;38.5;45.2;35.7;33.3;50;41.7;35.7;48.9;100;28.6;100;33.3
d2fwra2;33.3;38.2;100;55.6;53.7;30.8;100;63.5;27.8;41.2;0;20;55.6;45;46.2;40;55;12.5;27.3;52.4;0;60.5;100;27.3;100;29.4
d1wb9a2;31.2;47.8;100;55.8;100;0;30.8;40;47.4;25;53.4;100;46.7;100;30;45.4;28.6;16.7;22.2;50;33.3;100;54;25;100;36.4
d2eyqa3;10;35;50;100;16.7;33.3;43.3;22.2;100;30;16.7;100;100;33.3;43.5;100;45.4;35.3;100;100;100;46.4;42.9;57.1;42.9;30.8
d1hyqa_;50;27.3;100;30.8;38.9;54.2;100;42.9;100;28.6;55.9;45.2;100;100;33.3;23.1;30;35.3;47;0;16.7;57.1;100;26.7;14.3;53.3
d2awna2;100;100;21.4;36.4;12.5;28.6;100;44.4;39.1;37.9;38.1;41.9;100;42.3;48.3;49.4;22.2;100;47.6;100;54;26.3;40;50.4;35.3;59.5
d1t9ha2;25;54.1;25;25;25;37.5;59;52.9;14.3;0;25;0;17.7;0;0;100;30;14.3;25;29.4;27.3;43.8;100;30;100;12.5
d1iqpa2;0;35;14.3;52.7;41.2;33.3;38.5;100;40;0;57.1;46.2;56.2;47.6;46.2;100;43.6;22.2;22.2;16.7;33.3;22.2;100;33.3;20;31.2
d1l7vc_;43.5;12.5;20;16.7;25;56.7;33.3;0;7.7;42.1;28.6;100;25;52.4;52.6;14.3;33.3;41.7;52.1;40;29.4;33.3;22.2;57.1;12.5;0
d1l2ta_;35;22.2;44.8;37.5;12.5;10;50;45.4;28;25;50;20;15.4;100;0;42.5;43.5;55.4;51.5;58.1;42.9;18.2;47.6;48.2;65.3;43.8
d1z63a1;22.2;20;42.9;50;58.9;40.9;100;50;100;50;25;100;16.7;100;20;56;47.1;51.4;50;54.6;38.5;42.9;50;100;100;27.3
d3d31a2;16.7;22.2;47.6;37.5;28.6;48.6;56.7;14.3;35.7;42.9;48;48.9;27.3;40;36.4;12.5;28.6;55.2;33.3;57.9;25;38.9;44.4;50;35.3;43.8
d1g7sa4;42.9;33.3;100;11.1;0;50;56.1;46.7;42.9;47.8;20;40;50;33.3;25;20;35.7;37.5;100;0;46.7;29.4;100;41.7;40;100
d1sxjc2;50.9;38.1;21.4;100;30.8;40;57.4;56.9;20;51.2;46.2;55.6;57.1;12.5;42.1;48.2;47.6;50;33.3;45.8;42.9;25;16.7;41.7;43.8;33.3
d1u0la2;54.8;33.3;42.1;47.8;0;25;36.4;27.3;14.3;100;11.1;100;22.2;12.5;100;33.3;40;52.4;29.4;100;0;100;11.1;33.3;60;31.6
d1ckea_;50;34.8;22.2;50;100;12.5;14.3;22.2;33.3;16.7;25;100;100;100;42.9;100;100;31.8;100;46.2;37.5;38.5;100;47.1;33.3;35.7
d1bofa2;35;12.5;48.6;54.8;100;44.4;40.9;48.3;0;100;20;27.3;56.4;100;100;25;100;61.5;43.8;27.3;100;14.3;55;21.4;100;42.9
d1byia_;40.9;39.3;36.8;25;100;46.9;47.4;0;18.2;100;16.7;50;16.7;100;100;100;100;100;36.4;100;25;100;21.4;100;52.4;100
d1sxjb2;40;36;100;44.7;33.3;38.5;11.1;35;33.3;9.1;30.8;100;57.1;100;42.3;30.8;47.8;27.3;28.6;25;50;55.6;60.7;60;35;0
d1jnya3;31.8;56.7;55.4;40;100;20;60.7;100;38.5;38.9;33.3;56.2;100;46.7;57.1;0;100;33.3;9.1;36.4;100;58.5;100;20;12.5;54.8
d1ewqa2;32;54.6;100;27.3;58.1;42.9;14.3;54.6;42.1;12.5;54.9;52.4;50;14.3;0;36.4;42.9;39.1;30.8;100;41.7;52.6;100;20;100;36.4
d1q3ta_;45.4;22.2;12.5;12.5;30;12.5;28.6;37.5;12.5;30.8;18.2;33.3;36.8;45.8;27.3;25;100;11.1;51.8;11.1;47.8;29.4;30;45.2;42.9;25
d1nija1;33.3;10;0;0;16.7;100;16.7;0;100;30;38.9;100;100;55.2;50;100;46.8;30;30;40.6;42.9;55.9;46.2;26.3;100;28.6
d1qhla_;25;16.7;53.6;41.2;14.3;100;54.4;58.7;11.1;34.8;33.3;16.7;55.3;52.6;56;14.3;33.3;42.1;47.1;36.4;62.1;42.1;33.3;35.7;51.7;100
d1azta2;100;11.1;50;36.4;60;20;53.7;55.2;38.5;41.7;55.8;58.1;42.1;52.4;100;25;100;100;33.3;12.5;100;100;100;21.4;35.7;100
d2j0sa1;14.3;11.1;43.3;26.1;100;29.6;30;45.4;37.5;0;41.7;47.4;28.6;100;16.7;56.1;16.7;40;20;44.8;25;28.6;66.1;22.2;100;53.2
d1zunb3;100;0;39.1;25;50;40;57.7;25;54.2;100;30;61.4;40;52.9;50;100;20;100;35.7;36.4;25;16.7;43.8;42.9;16.7;100
d1nkta4;100;100;51.4;47.2;35.7;40;41.2;40;100;20;48.6;39.1;16.7;100;44.4;41.7;33.3;11.1;16.7;53.3;100;100;28.6;40;50;46.2
d1t0hb_;100;22.2;36.4;0;100;22.2;12.5;61.3;54.3;52.4;25;16.7;37.5;36.8;100;52.4;58.6;41.7;100;52.2;100;100;54.2;100;100;54.6
d1gota2;35;22.2;48.6;54.8;12.5;41.2;100;25;0;36.8;20;25;52.7;100;100;25;100;100;14.3;33.3;100;14.3;100;21.4;100;0
d2g9na1;33.3;11.1;42.9;46.4;52.4;100;33.3;14.3;36.4;0;30;42.9;33.3;56;25;45;16.7;33.3;45.4;22.2;41.7;52.2;33.3;22.2;23.1;55.4
d1tmka_;16.7;40;16.7;16.7;40;37;0;0;100;37.5;48;40.6;56.3;100;54.6;100;23.1;16.7;55.3;0;23.5;38.7;60.9;31.8;100;40
d1vmaa2;56.9;52.8;100;100;12.5;37.5;10;33.3;18.2;22.2;100;36.4;100;36.4;28.6;18.2;55.2;38.5;40;38.9;40;37.5;51.4;41.4;58.3;46.7
d1l8qa2;52.9;42.1;30;27.3;50;36.4;22.2;12.5;9.1;12.5;0;100;40;56.2;57.1;100;14.3;0;25;12.5;26.7;43.5;40;22.2;42.9;18.2
d1k6ma1;53.3;52.9;38.5;40.9;33.3;40.7;45.8;23.1;33.3;100;100;37;100;100;100;0;33.3;30;33.3;40.9;44.4;100;100;14.3;100;33.3
d1bifa1;30;31.2;30;36.4;100;46.2;33.3;40;0;56.9;40;57.4;38.5;56.4;100;33.3;0;55.3;30;14.3;56.3;46.9;59.6;35.7;100;42.9
d1uj2a_;14.3;25;14.3;23.1;25;40;27.3;42.9;42.1;40.7;42.9;35.7;51.4;0;63;44.8;23.1;0;100;59.4;100;30;42.3;20;100;29.4
d1qdea_;43.8;10;22.2;46.4;42.1;23.1;33.3;40;36.4;53.6;33.3;100;36;100;25;50;44;30.8;12.5;0;52.2;100;100;33.3;51.6;40.9
d2qy9a2;35;12.5;56.6;42.9;50;34.8;10;33.3;100;11.1;100;100;45.4;25;21.4;61.4;54.6;27.3;29.4;56.8;100;100;100;45.4;11.1;14.3
d1j8yf2;0;0;30.8;100;25;43.8;0;100;38.9;25;100;42.9;42.9;100;36.8;44.4;58.3;38.5;46.4;44.4;40;33.3;25;0;100;100
d1jr3d2;38.5;100;14.3;50;50;59.3;59.5;52.4;100;100;100;100;38.5;47.6;50;100;100;100;100;23.1;100;22.2;38.9;100;60.2;100
d2eyqa5;35.3;100;42.1;38.5;58.3;33.3;0;100;25;48.2;100;100;100;14.3;100;100;59.4;100;100;100;11.1;100;14.3;100;14.3;50
d4tmka_;25;41.2;50;22.2;41.4;0;0;100;30;14.3;42.9;35.7;60.3;30;0;33.3;0;14.3;47.1;0;55;46.7;46.7;29.4;100;16.7
d1nrjb_;100;25;100;100;100;33.3;30;27.3;33.3;48;30;100;38.9;51.8;0;65.5;48.6;11.1;100;25;11.1;35.5;42.9;14.3;100;26.7
d1nn5a_;30.8;40;23.1;100;100;50;100;42.9;100;100;36.4;14.3;100;42.9;37.5;100;52.4;40.9;100;38.5;50;100;100;100;51.5;50
d1q0ua_;14.3;54.2;35.3;30.8;0;28.6;45;28.6;31.6;30.8;57.1;50;45.2;52.4;14.3;40;0;100;100;53.8;47.4;38.5;42.9;55.6;100;16.7
d1hv8a1;0;12.5;100;60;42.1;38.5;100;100;12.5;26.7;12.5;47.2;41.7;51.2;0;30.8;16.7;33.3;35.3;22.2;56.6;28.6;100;16.7;51.8;35.7
d1m7ga_;35;22.2;0;30.4;47.4;25;100;12.5;42.9;23.1;30.8;14.3;100;100;100;16.7;47.6;40;100;33.3;30;100;47.6;36.4;0;58.7
d1vhta_;25;38.5;100;20;43.5;100;100;100;100;33.3;14.3;100;43.8;100;46.2;33.3;46.3;100;22.2;100;31.2;56.7;50;50;30;30
d1gsia_;14.3;41.2;40;57.1;43.8;51.5;57.1;0;100;50;55.8;15.4;100;100;61.7;100;52.5;100;45.8;100;33.3;100;100;31.8;100;100
d1a5ta2;100;100;18.2;55.6;100;20;100;30;100;47.1;100;59.2;100;100;41.7;16.7;100;100;100;100;100;61.2;33.3;100;100;100
d1t6na_;33.3;43.5;25;33.3;45.4;14.3;57.1;100;100;100;47.2;100;100;53.6;100;100;16.7;35;25;38.5;0;43.3;100;100;100;58.8
d2fh5b1;12.5;100;35.3;14.3;16.7;30.8;100;20;100;100;26.3;20;36.4;54.6;56.2;30;28.6;100;28.6;11.1;35.7;56.6;50;100;100;20
d1ls1a2;53.1;100;100;100;27.3;38.9;41.2;43.3;50;14.3;47.6;20;40;33.3;20;65.1;63.1;31.8;100;0;34.8;51.2;100;18.2;100;60.8
d1qzxa3;0;43.5;30.8;100;33.3;30;0;58.7;38.9;20;25;100;25;64;16.7;0;46.2;38.5;25;45.3;0;11.1;25;41.7;100;100
d1okkd2;100;41.7;100;30;20;44.4;26.7;29.4;48;58.6;27.3;38.5;100;27.3;100;100;60.9;50;50;18.2;33.3;31.2;100;45.8;100;100
d1oywa2;43.8;20;11.1;20;53.8;42.3;9.1;45;30;27.3;100;46.2;50;33.3;20;54.2;55.3;100;54.6;50;30;46.7;43.8;0;0;14.3
d1veca_;0;30.8;0;0;52.4;54.9;0;0;0;37;100;100;43.8;100;57.5;0;59.1;38.9;35;37.5;100;100;100;33.3;50;100
d1gm5a4;46.2;16.7;54.6;37.5;22.2;45.2;25;45;100;14.3;0;27.3;52.6;20;100;44.4;100;50;14.3;11.1;11.1;50;25;47.1;22.2;47.3
d1s2ma1;12.5;16.7;100;58.1;18.2;27.3;12.5;41.2;0;100;100;100;100;100;25;52.6;30.8;52.4;57.1;0;100;100;27.3;41.7;50;59.8
d2fz4a1;33.3;27.3;100;100;53.7;25;100;63.5;27.8;41.2;0;20;55.6;100;52.6;40;55;12.5;27.3;52.4;0;60.5;37.5;27.3;100;29.4
d1s96a_;0;0;47.2;37.5;57.7;0;33.3;55.8;18.8;23.8;35;52.6;100;38.5;0;51.8;0;38.9;52.2;100;100;40;58.5;27.3;42.9;33.3
d1tuea_;53.6;30;100;100;16.7;52.4;45.4;100;45.8;51;40;100;100;46.2;33.3;56.8;44.4;100;100;65.8;51;57.1;42.9;51.6;100;25
d2qn6a3;23.1;35;55.1;100;52.9;56;14.3;100;21.4;25;28.6;0;100;44;100;43.8;50;0;42.9;100;28.6;57.9;55.3;40.9;100;100
d1jjva_;12.5;25;0;20;38.5;14.3;66.7;100;100;21.4;40;50;100;100;100;35.7;20;51.8;45.4;0;0;100;100;36.8;25;45
d2c78a3;0;36;100;100;40;44.8;40;40;16.7;50;50.9;46.7;50;0;100;46.7;14.3;10;46.5;47.1;100;52.9;0;55;33.3;40
d1ryha_;25;33.3;16.7;35.7;43.8;52.4;0;16.7;52.5;100;100;25;100;56.2;100;50;33.3;38.5;30.8;23.1;100;45.4;37;40;100;100
d1byua_;12.5;50;45.4;14.3;16.7;35.3;41.2;16.7;20;40;20;100;100;43.8;35.7;27.3;12.5;37.5;16.7;12.5;100;50;28.6;21.4;100;14.3
d1shza2;35;12.5;48.8;52.2;100;44.4;100;51.7;0;100;38.5;27.3;56.4;50;100;38.9;27.8;47.4;36.4;0;100;14.3;37.5;100;100;42.9
d2p6ra3;22.2;60.2;0;41.7;50;29.4;11.1;22.2;20;14.3;51.2;50;47.1;59;48;100;100;44.4;100;100;44.4;38.9;100;100;100;30
d2p6ra4;41.7;40;26.7;36.4;47.8;0;22.2;48.4;100;100;57.1;100;100;100;100;52.9;22.2;100;100;50;28.6;52.7;48.2;100;16.7;33.3
d1zcba2;47.6;35.3;11.1;8.3;50;100;56.5;16.7;57.1;0;47.6;100;100;40.7;54.8;20;27.8;45.8;36.4;0;52.2;100;38.9;36.4;43.8;45.4
d2bcjq2;35.3;27.8;14.3;100;100;40;16.7;30;20;100;20;16.7;25;20;47.6;39.5;22.2;55.6;47.4;33.3;100;25;12.5;100;100;20
d2fwra1;30;22.2;30;33.3;47.6;25;10;45.4;22.2;100;43.5;11.1;100;52.9;36.4;40;14.3;33.3;47.6;33.3;48.5;55.2;59.4;100;0;100
d1wp9a1;40;50;41.2;25;40.7;38.7;28.6;50;52.5;27.3;53.8;16.7;100;100;100;10;0;33.3;52.2;100;100;38.9;100;0;28.6;43.2
d1sgwa_;44.4;41.7;51.5;45.4;0;26.7;44.4;100;38.1;0;46.7;100;55.4;0;10;40;50;53.3;22.2;16.7;35;44.1;14.3;28.6;100;45.4
d1oywa3;51.4;53.2;58.4;16.7;18.2;51.4;14.3;33.3;45.4;52.4;41.4;51.4;100;30;33.3;0;43.5;41.9;63.6;41.7;100;55.9;58.7;100;41.7;56.8
d1kjwa2;16.7;0;12.5;33.3;100;47.6;33.3;10;0;36.4;42.9;100;100;45.2;100;58.8;100;37.5;41.2;50;100;14.3;40;50;100;40
d1rz3a_;100;37.5;46.7;30.8;100;16.7;100;59.1;100;31.2;44;33.3;100;46.7;44.4;100;0;22.2;61.3;100;55.1;52;57.1;47.8;100;0
d1t3la2;100;22.2;36.4;26.7;100;16.7;12.5;100;14.3;52.4;100;42.1;37.5;40;100;52.4;100;20;100;52.2;100;100;54.2;100;100;54.6
d2gnoa2;36.4;100;28.6;33.3;100;48.2;25;0;37;40;28.6;100;28.6;55.9;50;41.2;38.5;0;14.3;20;100;36.4;53.8;44.4;100;20
d1zcaa2;41.7;20;11.1;27.3;65;100;50;42.9;45.8;0;50;100;100;12.5;50;47.6;46;20;47.4;33.3;100;100;14.3;14.3;100;16.7
d2vp4a1;28.6;12.5;16.7;14.3;16.7;50;22.2;50;43.8;47.8;55;54.8;55;48.7;27.3;53.6;31.2;42.9;100;29.4;27.3;16.7;14.3;26.7;47.4;100
d1efca3;41.7;100;100;16.7;100;25;57.1;55.2;54.3;38.1;21.4;42.9;41.7;28.6;100;16.7;50;50;48;100;100;0;100;52;33.3;25
d1fqja2;30;22.2;48.6;54.8;12.5;33.3;100;48.3;0;100;20;25;52.7;100;100;25;100;100;14.3;33.3;100;14.3;100;21.4;100;42.9
d1ukza_;100;100;100;100;16.7;20;31.2;100;30;100;100;16.7;28.6;0;52.6;18.2;12.5;38.5;25;9.1;100;50;46.4;42.1;0;50
d1s0ua3;37.5;0;100;50;42.1;35.7;46.7;100;18.2;35.7;28.6;52;100;0;100;33.3;20;39.1;40;100;25;30;48.4;38.9;43.8;0
d1d2ea3;14.3;100;100;100;22.2;40;22.2;14.3;42.4;43.5;33.3;100;64.6;53.8;45.4;38.5;100;39.1;41.2;44.4;51.8;40.9;100;100;41.7;43.8
d1tada2;22.2;28.6;55;57.5;20;33.3;41.7;27.3;55.6;0;20;25;43.8;59.1;0;25;46.7;33.3;14.3;36.4;100;14.3;100;21.4;100;40
d1svsa1;30;12.5;48.6;54.8;100;44.4;40.9;48.3;0;100;20;27.3;56.4;33.3;100;25;63;61.5;43.8;0;100;14.3;55;21.4;100;42.9
d1kk1a3;37.5;45;100;40;35.7;42.1;57.7;25;100;28.6;28.6;100;100;100;100;51.7;12.5;0;58.5;40;31.8;22.2;100;38.9;43.8;0
d1x6va3;27.3;46.2;34.8;36;40;41.2;37.5;58.8;0;29.4;38.5;41.7;16.7;48.8;23.1;0;51.5;100;42.1;25;50;16.7;100;42.3;100;40
d1jbka_;30;54;54.4;30;14.3;37.5;27.3;45;0;44.4;40;43.8;58.3;36.4;38.9;50.9;31.2;31.2;50;15.4;42.4;59.9;51.6;28.6;51.3;22.2
d1svia_;11.1;40;55.6;45.4;0;0;100;33.3;56.5;100;100;100;12.5;100;100;11.1;36.8;15.4;31.2;100;14.3;33.3;14.3;100;14.3;12.5
d1nksa_;41.2;31.2;25;36.4;25;30;100;22.2;41.2;28.6;28.6;55.3;36.8;100;11.1;58.1;40;26.3;37.5;50;22.2;23.1;52.8;0;41.2;100
d3adka_;34.6;0;60;0;28.6;38.5;33.3;50;21.4;0;40;40.6;51.4;100;41.7;18.2;35.7;20;51.4;25;46.7;58.8;100;50;100;52.6
d1teva_;27.3;50;22.2;0;100;35.3;40;22.2;48.2;100;55.6;12.5;100;0;38.5;52.4;42.1;27.3;100;34.8;100;45.4;40;35.7;100;50
d1qf9a_;42.9;43.8;60;12.5;35.3;50;48;40;42.9;37.5;35.7;16.7;25;100;41.7;33.3;27.3;36.4;47.1;26.7;50;45.4;100;20;100;25
d2bcgy1;47.4;30;100;50.9;100;26.3;100;100;11.1;51.8;56;100;49;0;100;25;100;100;56.2;38.5;61.5;56.5;50;21.4;100;36.4
d1lw7a2;44.1;28.6;100;52.5;43.8;100;25;33.3;16.7;100;100;47.6;14.3;47.1;100;51.5;57.6;16.7;41.2;100;45.2;100;29.4;57.1;50;100
d1uf9a_;100;100;100;54.8;50;40;100;100;38.9;36.8;100;100;100;50;38.1;0;100;18.2;30;25;0;46.7;100;30.8;100;100
d2ngra_;27.3;60;16.7;14.3;50;50;0;60;55.2;100;48.2;45.8;46.2;50;100;50;46.4;62.2;30.8;33.3;48.2;38.9;40;0;100;33.3
d1ak2a1;0;61.9;22.2;100;30;36;54.8;41.7;20;27.3;0;25;30;100;100;50;33.3;36.4;8.3;20;33.3;57;100;29.4;40;42.9
d1ki9a_;25;0;37.5;31.2;43.8;12.5;0;0;25;10;20;100;100;40;50;0;55.2;100;16.7;44.1;0;100;100;41.2;100;100
d1g64b_;43.8;37.9;100;28.6;54.9;100;100;18.2;0;54.3;16.7;16.7;100;100;0;33.3;50;100;62.5;16.7;40;100;47.1;34.8;16.7;43.8
d1khta_;36.8;11.1;38.5;33.3;0;20;0;47.6;25;0;20;42.9;100;100;56;0;12.5;100;59;47.1;0;100;100;14.3;100;100
d2ak3a1;25;48.4;33.3;0;50;100;33.3;22.2;42.9;48.3;56.7;33.3;100;59.8;35.3;25;33.3;52.4;0;28.6;100;54.2;100;29.4;60;55.6
d1zaka1;27.3;27.3;47.1;27.3;28.6;33.3;55.8;100;57.9;60;58;35.7;53.7;33.3;50;55.6;38.1;28.6;20;41.2;100;45.4;57.5;100;100;100
d1lvga_;28;37;31.8;0;12.5;25;45;25;46.9;12.5;45.4;100;100;22.2;38.5;51;0;51.3;50;30;31.2;46.2;57.9;53.3;100;27.3
d2i3ba1;25;100;16.7;12.5;25;50;20;38.5;40;36;41.7;100;100;100;23.1;100;44.4;58.1;61.3;16.7;38.5;46.7;57.7;37.5;50;27.3
d1m7gb_;23.1;22.2;33.3;23.1;47.4;25;100;12.5;42.9;23.1;30.8;16.7;50;100;100;16.7;48.2;40;100;33.3;30;100;47.6;36.4;0;100
d1puia_;33.3;100;36.8;50;44.8;0;30;100;25;35;30;30;100;65.1;100;14.3;25;16.7;56;100;100;100;41.7;46.2;50;48.6
d1vyva2;100;22.2;100;0;100;43.5;12.5;100;14.3;52.4;100;42.1;35.7;40;100;100;62.6;36.4;100;48.5;40;100;45.4;33.3;100;57.6
d1vyua2;100;22.2;100;45.4;100;52.7;12.5;100;52.5;0;50;27.3;100;40;100;100;100;100;100;27.3;100;100;45.4;51.6;100;54.6
d2gaoa1;0;40;48.3;33.3;100;0;100;40.9;41.7;100;23.1;100;44.4;100;27.3;100;100;41.7;36.4;28.6;23.5;45.4;22.2;17.7;33.3;100
d1f6ba_;12.5;40;22.2;33.3;100;0;40;55.9;41.7;100;23.1;30;50;100;16.7;100;100;40;36.4;37.5;23.5;0;22.2;17.7;22.2;100
d1gkya_;28.6;25;33.3;28.6;12.5;22.2;48.5;0;15.4;6.7;37.5;30.8;14.3;100;38.5;100;0;100;20;35.7;31.2;44.8;56.1;7.1;33.3;26.7
d1mkya2;100;50;50;50;41;46.2;60.9;100;38.9;100;100;100;27.3;100;45.4;28.6;48;10.5;54.6;36.4;100;46.7;27.3;37.5;100;25
d2f7sa1;0;0;53.3;25;54.3;56.8;30;45.4;14.3;21.4;100;33.3;28.6;54.2;31.2;33.3;35.3;43.8;22.2;16.7;37.5;47.8;100;100;47.8;25
d1lnza2;16.7;100;12.5;33.3;14.3;30.8;22.2;25;47.4;100;42.9;50;50;42.1;100;42.9;33.3;48.6;12.5;100;100;57.1;48.5;30.4;54.6;100
d2atxa1;27.3;44.4;16.7;40;44.4;100;0;50;38.5;100;52.9;50;100;100;50;50;0;46.2;33.3;20;43.8;27.8;100;11.1;28.6;33.3
d2cxxa1;29.4;54.6;14.3;14.3;47.4;14.3;43.8;14.3;14.3;100;48;35.7;36.4;30;100;28.6;45.4;14.3;37.5;20;100;33.3;47.8;31.2;0;45
d1vg8a_;42.4;46.7;43.3;37.5;38.9;14.3;33.3;28.6;54.8;41.7;50;54.6;56;58.8;0;16.7;25;50;100;100;100;44.4;28.6;13.3;52.4;12.5
d1m8pa3;33.3;12.5;100;50;52.1;42.9;52.6;38.5;0;16.7;100;100;100;40;55.6;0;16.7;100;100;100;59.2;16.7;100;36.4;100;100
d1mh1a_;25;33.3;16.7;36.4;43.8;52.4;0;16.7;52.5;100;100;25;100;100;54.6;65;0;38.5;30.8;23.1;63.6;45.4;37;40;100;100
d1zina1;57.9;36.8;12.5;30;30.8;33.3;100;51.2;100;14.3;27.3;0;100;30;42.9;0;41.2;25;42.1;30.8;0;100;100;100;63.2;35.7
d1s3ga1;33.3;50;34.6;20;45;46.4;50;52;20;55.1;100;28.6;100;30;50;51.7;50;40;0;12.5;33.3;50;100;100;58.3;100
d1znwa1;11.1;37.5;0;36.4;0;44;0;25;35.7;46.2;30.8;100;52.9;100;29.4;18.2;100;50;100;100;53.6;44.4;47.8;33.3;38.5;43.8
d1moza_;38.9;54.2;16.7;55.3;16.7;100;30;55;15.4;55.7;38.5;100;45;53.3;48.8;16.7;28.6;100;36.4;20;28.6;100;36.4;7.1;100;28.6
d1akya1;30.8;0;35.7;38.9;20;41.2;20;41.2;55.8;23.1;57.9;33.3;25;47.4;37.5;22.2;25;36.4;27.3;30.8;0;53.6;57.6;16.7;51.8;44.4
d2cdna1;58.3;30.8;44.4;33.3;55;20;37.5;100;38.1;23.1;50;36;60;100;14.3;52.6;26.7;40;0;25;28.6;41.7;100;16.7;36.4;0
