cdhit0400.n2.g0.cls;0.104348
cdhit0400.n2.g1.cls;0.104348
cdhit0405.n2.g0.cls;0.102128
cdhit0405.n2.g1.cls;0.102128
cdhit0410.n2.g0.cls;0.102128
cdhit0410.n2.g1.cls;0.102128
cdhit0415.n2.g0.cls;0.100418
cdhit0415.n2.g1.cls;0.100418
cdhit0420.n2.g0.cls;0.099174
cdhit0420.n2.g1.cls;0.099174
cdhit0425.n2.g0.cls;0.098361
cdhit0425.n2.g1.cls;0.098361
cdhit0430.n2.g0.cls;0.096774
cdhit0430.n2.g1.cls;0.096774
cdhit0435.n2.g0.cls;0.095618
cdhit0435.n2.g1.cls;0.095618
cdhit0440.n2.g0.cls;0.093023
cdhit0440.n2.g1.cls;0.093023
cdhit0445.n2.g0.cls;0.092308
cdhit0445.n2.g1.cls;0.092308
cdhit0450.n2.g0.cls;0.090909
cdhit0450.n2.g1.cls;0.090909
cdhit0455.n2.g0.cls;0.089552
cdhit0455.n2.g1.cls;0.089552
cdhit0460.n2.g0.cls;0.088561
cdhit0460.n2.g1.cls;0.088561
cdhit0465.n2.g0.cls;0.087591
cdhit0465.n2.g1.cls;0.087591
cdhit0470.n2.g0.cls;0.086957
cdhit0470.n2.g1.cls;0.086957
cdhit0470.n3.g0.cls;0.086957
cdhit0470.n3.g1.cls;0.086957
cdhit0475.n2.g0.cls;0.086331
cdhit0475.n2.g1.cls;0.086331
cdhit0475.n3.g0.cls;0.086331
cdhit0475.n3.g1.cls;0.086331
cdhit0480.n2.g0.cls;0.085714
cdhit0480.n2.g1.cls;0.085714
cdhit0480.n3.g0.cls;0.085714
cdhit0480.n3.g1.cls;0.085714
cdhit0485.n2.g0.cls;0.085106
cdhit0485.n2.g1.cls;0.085106
cdhit0485.n3.g0.cls;0.085106
cdhit0485.n3.g1.cls;0.085106
cdhit0490.n2.g0.cls;0.084507
cdhit0490.n2.g1.cls;0.084507
cdhit0490.n3.g0.cls;0.084507
cdhit0490.n3.g1.cls;0.084507
cdhit0495.n2.g0.cls;0.083045
cdhit0495.n2.g1.cls;0.083045
cdhit0495.n3.g0.cls;0.083045
cdhit0495.n3.g1.cls;0.083045
cdhit0500.n2.g0.cls;0.082474
cdhit0500.n2.g1.cls;0.082474
cdhit0500.n3.g0.cls;0.082474
cdhit0500.n3.g1.cls;0.082474
cdhit0505.n2.g0.cls;0.081911
cdhit0505.n2.g1.cls;0.081911
cdhit0505.n3.g0.cls;0.081911
cdhit0505.n3.g1.cls;0.081911
cdhit0510.n2.g0.cls;0.081356
cdhit0510.n2.g1.cls;0.081356
cdhit0510.n3.g0.cls;0.081356
cdhit0510.n3.g1.cls;0.081356
cdhit0515.n2.g0.cls;0.080808
cdhit0515.n2.g1.cls;0.080808
cdhit0515.n3.g0.cls;0.080808
cdhit0515.n3.g1.cls;0.080808
cdhit0520.n2.g0.cls;0.080268
cdhit0520.n2.g1.cls;0.080268
cdhit0520.n3.g0.cls;0.080268
cdhit0520.n3.g1.cls;0.080268
cdhit0525.n2.g0.cls;0.079208
cdhit0525.n2.g1.cls;0.079208
cdhit0525.n3.g0.cls;0.079208
cdhit0525.n3.g1.cls;0.079208
cdhit0530.n2.g0.cls;0.078689
cdhit0530.n2.g1.cls;0.078689
cdhit0530.n3.g0.cls;0.078689
cdhit0530.n3.g1.cls;0.078689
cdhit0535.n2.g0.cls;0.078431
cdhit0535.n2.g1.cls;0.078431
cdhit0535.n3.g0.cls;0.078431
cdhit0535.n3.g1.cls;0.078431
cdhit0540.n2.g0.cls;0.077922
cdhit0540.n2.g1.cls;0.077922
cdhit0540.n3.g0.cls;0.077922
cdhit0540.n3.g1.cls;0.077922
cdhit0545.n2.g0.cls;0.077170
cdhit0545.n2.g1.cls;0.077170
cdhit0545.n3.g0.cls;0.077170
cdhit0545.n3.g1.cls;0.077170
cdhit0550.n2.g0.cls;0.076433
cdhit0550.n2.g1.cls;0.076433
cdhit0550.n3.g0.cls;0.076433
cdhit0550.n3.g1.cls;0.076433
cdhit0555.n2.g0.cls;0.076190
cdhit0555.n2.g1.cls;0.076190
cdhit0555.n3.g0.cls;0.076190
cdhit0555.n3.g1.cls;0.076190
cdhit0560.n2.g0.cls;0.075949
cdhit0560.n2.g1.cls;0.075949
cdhit0560.n3.g0.cls;0.075949
cdhit0560.n3.g1.cls;0.075949
cdhit0560.n4.g0.cls;0.075949
cdhit0560.n4.g1.cls;0.075949
cdhit0565.n2.g0.cls;0.075472
cdhit0565.n2.g1.cls;0.075472
cdhit0565.n3.g0.cls;0.075472
cdhit0565.n3.g1.cls;0.075472
cdhit0565.n4.g0.cls;0.075472
cdhit0565.n4.g1.cls;0.075472
cdhit0570.n2.g0.cls;0.074766
cdhit0570.n2.g1.cls;0.074766
cdhit0570.n3.g0.cls;0.074766
cdhit0570.n3.g1.cls;0.074766
cdhit0570.n4.g0.cls;0.074766
cdhit0570.n4.g1.cls;0.074766
cdhit0575.n2.g0.cls;0.074766
cdhit0575.n2.g1.cls;0.074766
cdhit0575.n3.g0.cls;0.074766
cdhit0575.n3.g1.cls;0.074766
cdhit0575.n4.g0.cls;0.074766
cdhit0575.n4.g1.cls;0.074766
cdhit0580.n2.g0.cls;0.074534
cdhit0580.n2.g1.cls;0.074534
cdhit0580.n3.g0.cls;0.074534
cdhit0580.n3.g1.cls;0.074534
cdhit0580.n4.g0.cls;0.074534
cdhit0580.n4.g1.cls;0.074534
cdhit0585.n2.g0.cls;0.074534
cdhit0585.n2.g1.cls;0.074534
cdhit0585.n3.g0.cls;0.074534
cdhit0585.n3.g1.cls;0.074534
cdhit0585.n4.g0.cls;0.074534
cdhit0585.n4.g1.cls;0.074534
cdhit0590.n2.g0.cls;0.074303
cdhit0590.n2.g1.cls;0.074303
cdhit0590.n3.g0.cls;0.074303
cdhit0590.n3.g1.cls;0.074303
cdhit0590.n4.g0.cls;0.074303
cdhit0590.n4.g1.cls;0.074303
cdhit0595.n2.g0.cls;0.073394
cdhit0595.n2.g1.cls;0.073394
cdhit0595.n3.g0.cls;0.073394
cdhit0595.n3.g1.cls;0.073394
cdhit0595.n4.g0.cls;0.073394
cdhit0595.n4.g1.cls;0.073394
cdhit0600.n2.g0.cls;0.072948
cdhit0600.n2.g1.cls;0.072948
cdhit0600.n3.g0.cls;0.072948
cdhit0600.n3.g1.cls;0.072948
cdhit0600.n4.g0.cls;0.072948
cdhit0600.n4.g1.cls;0.072948
cdhit0605.n2.g0.cls;0.072727
cdhit0605.n2.g1.cls;0.072727
cdhit0605.n3.g0.cls;0.072727
cdhit0605.n3.g1.cls;0.072727
cdhit0605.n4.g0.cls;0.072727
cdhit0605.n4.g1.cls;0.072727
cdhit0610.n2.g0.cls;0.072508
cdhit0610.n2.g1.cls;0.072508
cdhit0610.n3.g0.cls;0.072508
cdhit0610.n3.g1.cls;0.072508
cdhit0610.n4.g0.cls;0.072508
cdhit0610.n4.g1.cls;0.072508
cdhit0615.n2.g0.cls;0.072072
cdhit0615.n2.g1.cls;0.072072
cdhit0615.n3.g0.cls;0.072072
cdhit0615.n3.g1.cls;0.072072
cdhit0615.n4.g0.cls;0.072072
cdhit0615.n4.g1.cls;0.072072
cdhit0620.n2.g0.cls;0.071642
cdhit0620.n2.g1.cls;0.071642
cdhit0620.n3.g0.cls;0.071642
cdhit0620.n3.g1.cls;0.071642
cdhit0620.n4.g0.cls;0.071642
cdhit0620.n4.g1.cls;0.071642
cdhit0625.n2.g0.cls;0.071429
cdhit0625.n2.g1.cls;0.071429
cdhit0625.n3.g0.cls;0.071429
cdhit0625.n3.g1.cls;0.071429
cdhit0625.n4.g0.cls;0.071429
cdhit0625.n4.g1.cls;0.071429
cdhit0630.n2.g0.cls;0.071217
cdhit0630.n2.g1.cls;0.071217
cdhit0630.n3.g0.cls;0.071217
cdhit0630.n3.g1.cls;0.071217
cdhit0630.n4.g0.cls;0.071217
cdhit0630.n4.g1.cls;0.071217
cdhit0630.n5.g0.cls;0.071217
cdhit0630.n5.g1.cls;0.071217
cdhit0635.n2.g0.cls;0.070796
cdhit0635.n2.g1.cls;0.070796
cdhit0635.n3.g0.cls;0.070796
cdhit0635.n3.g1.cls;0.070796
cdhit0635.n4.g0.cls;0.070796
cdhit0635.n4.g1.cls;0.070796
cdhit0635.n5.g0.cls;0.070796
cdhit0635.n5.g1.cls;0.070796
cdhit0640.n2.g0.cls;0.070588
cdhit0640.n2.g1.cls;0.070588
cdhit0640.n3.g0.cls;0.070588
cdhit0640.n3.g1.cls;0.070588
cdhit0640.n4.g0.cls;0.070588
cdhit0640.n4.g1.cls;0.070588
cdhit0640.n5.g0.cls;0.070588
cdhit0640.n5.g1.cls;0.070588
cdhit0645.n2.g0.cls;0.070381
cdhit0645.n2.g1.cls;0.070381
cdhit0645.n3.g0.cls;0.070381
cdhit0645.n3.g1.cls;0.070381
cdhit0645.n4.g0.cls;0.070381
cdhit0645.n4.g1.cls;0.070381
cdhit0645.n5.g0.cls;0.070381
cdhit0645.n5.g1.cls;0.070381
cdhit0650.n2.g0.cls;0.070381
cdhit0650.n2.g1.cls;0.070381
cdhit0650.n3.g0.cls;0.070381
cdhit0650.n3.g1.cls;0.070381
cdhit0650.n4.g0.cls;0.070381
cdhit0650.n4.g1.cls;0.070381
cdhit0650.n5.g0.cls;0.070381
cdhit0650.n5.g1.cls;0.070381
cdhit0655.n2.g0.cls;0.069971
cdhit0655.n2.g1.cls;0.069971
cdhit0655.n3.g0.cls;0.069971
cdhit0655.n3.g1.cls;0.069971
cdhit0655.n4.g0.cls;0.069971
cdhit0655.n4.g1.cls;0.069971
cdhit0655.n5.g0.cls;0.069971
cdhit0655.n5.g1.cls;0.069971
cdhit0660.n2.g0.cls;0.069565
cdhit0660.n2.g1.cls;0.069565
cdhit0660.n3.g0.cls;0.069565
cdhit0660.n3.g1.cls;0.069565
cdhit0660.n4.g0.cls;0.069565
cdhit0660.n4.g1.cls;0.069565
cdhit0660.n5.g0.cls;0.069565
cdhit0660.n5.g1.cls;0.069565
cdhit0665.n2.g0.cls;0.069364
cdhit0665.n2.g1.cls;0.069364
cdhit0665.n3.g0.cls;0.069364
cdhit0665.n3.g1.cls;0.069364
cdhit0665.n4.g0.cls;0.069364
cdhit0665.n4.g1.cls;0.069364
cdhit0665.n5.g0.cls;0.069364
cdhit0665.n5.g1.cls;0.069364
cdhit0670.n2.g0.cls;0.069164
cdhit0670.n2.g1.cls;0.069164
cdhit0670.n3.g0.cls;0.069164
cdhit0670.n3.g1.cls;0.069164
cdhit0670.n4.g0.cls;0.069164
cdhit0670.n4.g1.cls;0.069164
cdhit0670.n5.g0.cls;0.069164
cdhit0670.n5.g1.cls;0.069164
cdhit0675.n2.g0.cls;0.068966
cdhit0675.n2.g1.cls;0.068966
cdhit0675.n3.g0.cls;0.068966
cdhit0675.n3.g1.cls;0.068966
cdhit0675.n4.g0.cls;0.068966
cdhit0675.n4.g1.cls;0.068966
cdhit0675.n5.g0.cls;0.068966
cdhit0675.n5.g1.cls;0.068966
cdhit0680.n2.g0.cls;0.068571
cdhit0680.n2.g1.cls;0.068571
cdhit0680.n3.g0.cls;0.068571
cdhit0680.n3.g1.cls;0.068571
cdhit0680.n4.g0.cls;0.068571
cdhit0680.n4.g1.cls;0.068571
cdhit0680.n5.g0.cls;0.068571
cdhit0680.n5.g1.cls;0.068571
cdhit0685.n2.g0.cls;0.067989
cdhit0685.n2.g1.cls;0.067989
cdhit0685.n3.g0.cls;0.067989
cdhit0685.n3.g1.cls;0.067989
cdhit0685.n4.g0.cls;0.067989
cdhit0685.n4.g1.cls;0.067989
cdhit0685.n5.g0.cls;0.067989
cdhit0685.n5.g1.cls;0.067989
cdhit0690.n2.g0.cls;0.067606
cdhit0690.n2.g1.cls;0.067606
cdhit0690.n3.g0.cls;0.067606
cdhit0690.n3.g1.cls;0.067606
cdhit0690.n4.g0.cls;0.067606
cdhit0690.n4.g1.cls;0.067606
cdhit0690.n5.g0.cls;0.067606
cdhit0690.n5.g1.cls;0.067606
cdhit0695.n2.g0.cls;0.067039
cdhit0695.n2.g1.cls;0.067039
cdhit0695.n3.g0.cls;0.067039
cdhit0695.n3.g1.cls;0.067039
cdhit0695.n4.g0.cls;0.067039
cdhit0695.n4.g1.cls;0.067039
cdhit0695.n5.g0.cls;0.067039
cdhit0695.n5.g1.cls;0.067039
cdhit0700.n2.g0.cls;0.067039
cdhit0700.n2.g1.cls;0.067039
cdhit0700.n3.g0.cls;0.067039
cdhit0700.n3.g1.cls;0.067039
cdhit0700.n4.g0.cls;0.067039
cdhit0700.n4.g1.cls;0.067039
cdhit0700.n5.g0.cls;0.067039
cdhit0700.n5.g1.cls;0.067039
cdhit0705.n2.g0.cls;0.066667
cdhit0705.n2.g1.cls;0.066667
cdhit0705.n3.g0.cls;0.066667
cdhit0705.n3.g1.cls;0.066667
